enterprise_id,enterprise_type,fiscal_quarter,revenue_inr,raw_material_cost,energy_cost,logistics_cost,labour_cost,opex_total,capex,gst_input_credit,gst_output_tax,gst_refund_claimed,gst_refund_anomaly,export_incentive_claimed,bank_od_utilization_pct,related_party_txn_pct,is_shell_entity
UDYAM-TN-11-20-0153236,Micro,2023Q4,229301,99168,18913,19633,33718,171432,2844,27885,41274,27885,0,993,13.0,2.4,0
UDYAM-TN-11-20-0153236,Micro,2024Q1,290905,143638,17232,19739,60613,241222,12025,39644,52363,39644,0,7733,24.4,2.4,0
UDYAM-TN-11-20-0153236,Micro,2024Q2,392517,149695,44071,32370,41783,267919,8243,39957,70653,39957,0,10597,62.2,2.4,0
UDYAM-TN-11-20-0153236,Micro,2024Q3,312919,116829,33310,21357,68640,240136,4648,41098,56325,41098,0,10375,81.9,2.4,0
UDYAM-TN-11-20-0153236,Micro,2024Q4,231954,89549,22109,20283,51596,183538,4863,30195,41752,30195,0,3227,94.9,2.4,0
UDYAM-TN-23-21-0013525,Micro,2022Q1,201338,98333,13708,16164,30363,158569,2261,24388,36241,24388,0,9017,57.3,6.2,0
UDYAM-TN-23-21-0013525,Micro,2022Q2,334057,135914,24447,21991,35697,218049,10561,36145,60130,36145,0,3152,90.5,6.2,0
UDYAM-TN-23-21-0013525,Micro,2022Q3,230868,103169,26762,18814,24441,173186,6276,25039,41556,25039,0,3711,52.4,6.2,0
UDYAM-TN-23-21-0013525,Micro,2022Q4,170947,57571,8758,12597,18947,97873,4620,14408,30771,14408,0,5853,78.6,6.2,0
UDYAM-TN-23-21-0013525,Micro,2023Q1,278318,83560,22074,23699,61593,190925,8567,29447,50097,29447,0,5676,80.9,6.2,0
UDYAM-TN-23-21-0013525,Micro,2023Q2,241956,89491,14598,13939,35574,153602,4304,23202,43552,23202,0,4037,50.1,6.2,0
UDYAM-TN-23-21-0013525,Micro,2023Q3,287978,114556,27745,26079,67318,235697,10518,36281,51836,36281,0,13050,78.3,6.2,0
UDYAM-TN-23-21-0013525,Micro,2023Q4,231200,86378,26098,18231,53913,184619,4450,28888,41616,28888,0,4220,88.6,6.2,0
UDYAM-TN-23-21-0013525,Micro,2024Q1,213013,95346,18121,11449,29066,153982,3134,23196,38342,23196,0,5173,14.9,6.2,0
UDYAM-TN-23-21-0013525,Micro,2024Q2,260002,103827,18559,23765,64908,211059,11193,37713,46800,37713,0,5444,70.4,6.2,0
UDYAM-TN-23-21-0013525,Micro,2024Q3,285567,122643,28450,27857,35396,214346,10601,32765,51402,32765,0,2640,62.7,6.2,0
UDYAM-TN-23-21-0013525,Micro,2024Q4,214665,76513,18068,15310,32419,142310,281,25531,38640,25531,0,10394,14.5,6.2,0
UDYAM-TN-09-21-0721470,Micro,2022Q1,106171,45869,9945,8060,14831,78705,4243,14074,19111,14074,0,149,28.7,10.4,0
UDYAM-TN-09-21-0721470,Micro,2022Q2,122519,49490,12368,11678,15977,89513,2628,16081,22053,16081,0,2673,14.3,10.4,0
UDYAM-TN-09-21-0721470,Micro,2022Q3,151783,58142,16475,8580,36855,120052,4249,21402,27321,21402,0,1413,78.2,10.4,0
UDYAM-TN-09-21-0721470,Micro,2022Q4,120320,47907,10960,10732,20032,89631,765,15858,21658,15858,0,1854,50.7,10.4,0
UDYAM-TN-09-21-0721470,Micro,2023Q1,137022,62972,7862,9822,25830,106486,2643,17349,24664,17349,0,5513,70.4,10.4,0
UDYAM-TN-09-21-0721470,Micro,2023Q2,126247,50925,10809,9648,19115,90498,6188,13983,22724,13983,0,211,55.5,10.4,0
UDYAM-TN-09-21-0721470,Micro,2023Q3,142180,64116,7752,12142,27792,111803,2966,18122,25592,18122,0,4850,55.1,10.4,0
UDYAM-TN-09-21-0721470,Micro,2023Q4,85511,42439,9589,8441,12864,73333,977,12695,15392,12695,0,64,42.1,10.4,0
UDYAM-TN-09-21-0721470,Micro,2024Q1,132266,42666,9616,6961,23592,82834,1216,12267,23808,12267,0,2164,78.4,10.4,0
UDYAM-TN-09-21-0721470,Micro,2024Q2,165855,71091,15957,9215,35159,131422,5909,23506,29854,23506,0,902,31.2,10.4,0
UDYAM-TN-09-21-0721470,Micro,2024Q3,114647,56967,11583,8048,18682,95279,861,14507,20636,14507,0,3114,39.9,10.4,0
UDYAM-TN-09-21-0721470,Micro,2024Q4,101834,41491,10872,8739,12793,73895,2058,10797,18330,10797,0,4900,15.4,10.4,0
UDYAM-TN-12-22-0030681,Small,2022Q1,2346775,1093473,269432,126811,479149,1968864,114117,354351,422419,354351,0,27648,36.6,14.2,0
UDYAM-TN-12-22-0030681,Small,2022Q2,3320040,1611587,169858,326387,652063,2759895,45248,475931,597607,475931,0,123044,94.5,14.2,0
UDYAM-TN-12-22-0030681,Small,2022Q3,2833367,1314040,158717,200528,583391,2256677,79921,360831,510006,360831,0,19067,92.9,14.2,0
UDYAM-TN-12-22-0030681,Small,2022Q4,1967923,940940,137940,125538,404375,1608793,40483,243333,354226,243333,0,12499,84.9,14.2,0
UDYAM-TN-12-22-0030681,Small,2023Q1,2204538,975847,212886,143118,260943,1592794,35393,265125,396817,265125,0,75526,31.5,14.2,0
UDYAM-TN-12-22-0030681,Small,2023Q2,3667915,1399530,398392,242826,542013,2582762,70363,378904,660225,378904,0,112747,76.5,14.2,0
UDYAM-TN-12-22-0030681,Small,2023Q3,2517484,981673,223894,198890,263508,1667966,66994,285801,453147,285801,0,104208,74.6,14.2,0
UDYAM-TN-12-22-0030681,Small,2023Q4,1953605,809593,136578,130719,424622,1501513,71677,233066,351649,233066,0,23886,94.9,14.2,0
UDYAM-TN-12-22-0030681,Small,2024Q1,2180047,727671,236084,150534,271785,1386074,38546,210524,392408,210524,0,108874,39.0,14.2,0
UDYAM-TN-12-22-0030681,Small,2024Q2,3560332,1215384,275014,254722,440256,2185376,87926,330556,640860,330556,0,37596,66.5,14.2,0
UDYAM-TN-12-22-0030681,Small,2024Q3,2456322,1188828,245950,123848,339212,1897839,35894,334078,442138,334078,0,34302,79.9,14.2,0
UDYAM-TN-12-22-0030681,Small,2024Q4,1990400,821348,203711,133328,294821,1453208,33062,215130,358272,215130,0,28980,55.1,14.2,0
UDYAM-TN-12-23-0706243,Micro,2022Q1,710798,285694,59241,47710,104237,496882,10115,85506,127944,85506,0,15590,93.3,5.7,0
UDYAM-TN-12-23-0706243,Micro,2022Q2,1182105,498036,75946,112141,295399,981522,27535,143071,212779,143071,0,12529,42.7,5.7,0
UDYAM-TN-12-23-0706243,Micro,2022Q3,763987,326813,58298,63462,115639,564212,14809,99627,137518,99627,0,37944,89.5,5.7,0
UDYAM-TN-12-23-0706243,Micro,2022Q4,610364,274862,56550,58113,108741,498267,8276,81980,109866,81980,0,21254,43.6,5.7,0
UDYAM-TN-12-23-0706243,Micro,2023Q1,731669,262274,70582,72952,118276,524084,2326,93312,131700,93312,0,4966,46.2,5.7,0
UDYAM-TN-12-23-0706243,Micro,2023Q2,934511,373737,56254,82642,199402,712034,144,121859,168212,121859,0,19930,77.9,5.7,0
UDYAM-TN-12-23-0706243,Micro,2023Q3,848688,279959,45641,67611,117039,510250,1555,90249,152764,90249,0,41396,38.9,5.7,0
UDYAM-TN-12-23-0706243,Micro,2023Q4,835787,273633,44465,68949,84161,471207,27453,79859,150442,79859,0,33132,39.4,5.7,0
UDYAM-TN-12-23-0706243,Micro,2024Q1,929195,279549,80852,75791,193937,630128,41100,91509,167255,91509,0,32018,33.3,5.7,0
UDYAM-TN-12-23-0706243,Micro,2024Q2,909811,323481,106693,53865,212454,696493,12457,122410,163766,122410,0,30535,65.0,5.7,0
UDYAM-TN-12-23-0706243,Micro,2024Q3,771079,299469,66621,64035,188639,618765,18386,94968,138794,94968,0,27748,86.0,5.7,0
UDYAM-TN-12-23-0706243,Micro,2024Q4,665497,232338,58181,34540,121906,446965,28821,74854,119789,74854,0,19539,77.0,5.7,0
UDYAM-TN-15-23-0304705,Small,2022Q1,10581911,4534262,794120,854398,1319278,7502058,403484,1138651,1904744,1138651,0,49024,81.5,13.4,0
UDYAM-TN-15-23-0304705,Small,2022Q2,13548782,5901246,810710,1249117,1998006,9959079,426040,1623083,2438781,1623083,0,300874,92.5,13.4,0
UDYAM-TN-15-23-0304705,Small,2022Q3,13554846,5164436,1007593,812676,1903936,8888641,568349,1486971,2439872,1486971,0,294931,92.1,13.4,0
UDYAM-TN-15-23-0304705,Small,2022Q4,10622384,4318318,842150,768159,1337501,7266128,451463,1231731,1912029,1231731,0,355239,89.0,13.4,0
UDYAM-TN-15-23-0304705,Small,2023Q1,15492601,6013946,1526512,1233433,3706034,12479924,685652,1863092,2788668,1863092,0,752835,55.6,13.4,0
UDYAM-TN-15-23-0304705,Small,2023Q2,14796481,4464840,1122946,1346975,3037979,9972739,144505,1514740,2663367,1514740,0,414965,76.4,13.4,0
UDYAM-TN-15-23-0304705,Small,2023Q3,15464822,7704972,1027316,1016079,3398740,13147106,468101,2289064,2783668,2289064,0,113312,15.8,13.4,0
UDYAM-TN-15-23-0304705,Small,2023Q4,10218626,3706527,1195953,954851,1179456,7036787,173475,1191224,1839353,1191224,0,271383,31.9,13.4,0
UDYAM-TN-15-23-0304705,Small,2024Q1,12947140,5774117,1512772,697127,1506191,9490207,91317,1687595,2330485,1687595,0,173484,78.7,13.4,0
UDYAM-TN-15-23-0304705,Small,2024Q2,17708018,5712873,1309636,1155287,1997326,10175121,649245,1794445,3187443,1794445,0,792591,35.5,13.4,0
UDYAM-TN-15-23-0304705,Small,2024Q3,13161676,4475941,1163489,1215169,1583708,8438306,446547,1225831,2369102,1225831,0,626899,34.7,13.4,0
UDYAM-TN-15-23-0304705,Small,2024Q4,11956642,4317814,1004388,1140622,2824338,9287161,550831,1520231,2152195,1520231,0,550340,86.1,13.4,0
UDYAM-TN-08-21-0878822,Medium,2022Q1,48893108,18089830,4028390,3341414,7851743,33311378,2178578,5788693,8800760,5788693,0,2184468,78.3,11.5,0
UDYAM-TN-08-21-0878822,Medium,2022Q2,64754834,30065400,5991709,5875499,9302150,51234757,3198049,8393935,11655870,8393935,0,2150011,85.9,11.5,0
UDYAM-TN-08-21-0878822,Medium,2022Q3,40067211,13878005,3369268,3693903,8010668,28951844,11260,4625836,7212098,4625836,0,1283796,22.2,11.5,0
UDYAM-TN-08-21-0878822,Medium,2022Q4,39693328,17984455,3814025,2154279,5571722,29524481,455137,4266502,7144799,4266502,0,174728,69.4,11.5,0
UDYAM-TN-08-21-0878822,Medium,2023Q1,48504190,19045235,2704017,3716349,5062720,30528321,2421500,4901170,8730754,4901170,0,675726,83.6,11.5,0
UDYAM-TN-08-21-0878822,Medium,2023Q2,49799836,20181801,5288416,3118401,7378970,35967588,72477,5522649,8963970,5522649,0,167289,40.5,11.5,0
UDYAM-TN-08-21-0878822,Medium,2023Q3,39310109,15669770,4025290,3857472,4199035,27751568,1334037,4104535,7075820,4104535,0,1828550,48.1,11.5,0
UDYAM-TN-08-21-0878822,Medium,2023Q4,38807932,19389208,2822782,2522570,7452490,32187050,474734,4857388,6985428,4857388,0,1878544,90.3,11.5,0
UDYAM-TN-08-21-0878822,Medium,2024Q1,50694139,15988673,4334682,4928780,5364539,30616673,1695803,5120125,9124945,5120125,0,1466977,21.8,11.5,0
UDYAM-TN-08-21-0878822,Medium,2024Q2,54464821,16674546,3808907,5122417,13288599,38894469,917349,5878959,9803668,5878959,0,45324,93.0,11.5,0
UDYAM-TN-08-21-0878822,Medium,2024Q3,51231145,15493546,4455120,4195834,9532965,33677464,4766,5758993,9221606,5758993,0,1243059,72.8,11.5,0
UDYAM-TN-08-21-0878822,Medium,2024Q4,38070473,11878872,3518393,3361224,4438620,23197109,160588,3691584,6852685,3691584,0,428411,82.0,11.5,0
UDYAM-TN-21-21-0317460,Small,2022Q1,25238814,12385989,2369117,1516321,3693210,19964637,788681,3419847,4542987,3419847,0,95735,38.4,11.3,0
UDYAM-TN-21-21-0317460,Small,2022Q2,24578303,11268825,1334545,1481948,3093736,17179054,961698,2915085,4424095,2915085,0,410290,18.7,11.3,0
UDYAM-TN-21-21-0317460,Small,2022Q3,20803612,6781609,2289340,1586645,2902149,13559742,696754,2258277,3744650,2258277,0,501910,25.7,11.3,0
UDYAM-TN-21-21-0317460,Small,2022Q4,16963425,7515159,1006398,1053736,3910391,13485684,450470,2050382,3053417,2050382,0,355018,19.5,11.3,0
UDYAM-TN-21-21-0317460,Small,2023Q1,23833209,7436605,2155315,2163535,4302018,16057473,707278,2398482,4289978,2398482,0,518137,50.3,11.3,0
UDYAM-TN-21-21-0317460,Small,2023Q2,25055720,8339161,2884753,2110984,3481534,16816432,869077,2449927,4510030,2449927,0,522318,28.9,11.3,0
UDYAM-TN-21-21-0317460,Small,2023Q3,23189383,6979978,2454744,1794031,2776179,14004932,68355,2355060,4174089,2355060,0,809315,75.7,11.3,0
UDYAM-TN-21-21-0317460,Small,2023Q4,20266175,7060785,1897117,2023278,4254868,15236049,71791,2194726,3647911,2194726,0,607627,86.2,11.3,0
UDYAM-TN-21-21-0317460,Small,2024Q1,23481525,7270454,1472724,2083464,4931923,15758566,373234,2785772,4226675,2785772,0,399481,52.9,11.3,0
UDYAM-TN-21-21-0317460,Small,2024Q2,24463269,7980240,1575648,1580412,5259175,16395475,444379,2749912,4403388,2749912,0,606436,90.7,11.3,0
UDYAM-TN-21-21-0317460,Small,2024Q3,21251006,6446112,2269250,1537867,2282046,12535275,1037035,1894813,3825181,1894813,0,885635,33.2,11.3,0
UDYAM-TN-21-21-0317460,Small,2024Q4,17522532,5334113,2083764,1655044,4105572,13178494,375835,2361488,3154056,2361488,0,639538,66.4,11.3,0
UDYAM-TN-36-22-0927676,Small,2022Q1,16248042,6181131,1433316,919388,2607910,11141745,311683,1990011,2924648,1990011,0,344132,71.0,11.5,0
UDYAM-TN-36-22-0927676,Small,2022Q2,15223996,5389359,1421654,1018191,1530199,9359403,584288,1680857,2740319,1680857,0,332822,78.2,11.5,0
UDYAM-TN-36-22-0927676,Small,2022Q3,16388863,8046634,1043163,1466827,2163170,12719793,216230,2159223,2949995,2159223,0,311909,27.0,11.5,0
UDYAM-TN-36-22-0927676,Small,2022Q4,9375203,3695374,957297,815886,2041971,7510529,41939,1310126,1687537,1310126,0,33377,31.8,11.5,0
UDYAM-TN-36-22-0927676,Small,2023Q1,15263938,7204989,1167336,1513344,3553329,13438998,705270,1984942,2747509,1984942,0,196756,68.0,11.5,0
UDYAM-TN-36-22-0927676,Small,2023Q2,14879467,6619460,914425,1294754,2587311,11415949,353247,1885872,2678304,1885872,0,364554,48.9,11.5,0
UDYAM-TN-36-22-0927676,Small,2023Q3,14315969,5880473,1067812,972928,2795065,10716278,253712,1595441,2576874,1595441,0,11139,52.6,11.5,0
UDYAM-TN-36-22-0927676,Small,2023Q4,10214552,3868055,1218117,932379,1081031,7099581,156555,1268018,1838619,1268018,0,161202,49.1,11.5,0
UDYAM-TN-36-22-0927676,Small,2024Q1,12711915,4720222,1290288,922877,3166493,10099880,386177,1677305,2288145,1677305,0,610500,36.0,11.5,0
UDYAM-TN-36-22-0927676,Small,2024Q2,16078965,6942003,1677944,1114843,2232608,11967398,762347,1736005,2894214,1736005,0,740353,68.7,11.5,0
UDYAM-TN-36-22-0927676,Small,2024Q3,13652935,4876956,999133,1259425,1958525,9094039,438669,1509579,2457528,1509579,0,645492,79.5,11.5,0
UDYAM-TN-36-22-0927676,Small,2024Q4,13540122,4735441,1109402,922337,2805122,9572302,154121,1683196,2437222,1683196,0,550650,85.4,11.5,0
UDYAM-TN-22-23-0102079,Micro,2022Q1,257221,98127,13811,19009,37007,167954,9212,28698,46300,28698,0,63,13.3,0.8,0
UDYAM-TN-22-23-0102079,Micro,2022Q2,244336,90706,20955,15430,55810,182900,9439,29420,43980,29420,0,6528,16.4,0.8,0
UDYAM-TN-22-23-0102079,Micro,2022Q3,217117,102513,17056,12144,40214,171927,6061,27835,39081,27835,0,2285,48.0,0.8,0
UDYAM-TN-22-23-0102079,Micro,2022Q4,221024,101171,20595,17770,52133,191668,5868,28482,39784,28482,0,7815,16.5,0.8,0
UDYAM-TN-22-23-0102079,Micro,2023Q1,250508,111390,22307,20967,55330,209995,5899,37734,45091,37734,0,9613,84.3,0.8,0
UDYAM-TN-22-23-0102079,Micro,2023Q2,259068,95626,26447,25590,52535,200197,11903,32192,46632,32192,0,12516,77.1,0.8,0
UDYAM-TN-22-23-0102079,Micro,2023Q3,270701,115935,25494,13571,58977,213977,8338,35287,48726,35287,0,3034,62.1,0.8,0
UDYAM-TN-22-23-0102079,Micro,2023Q4,200604,70357,12379,12246,34987,129971,4468,18838,36109,18838,0,9917,34.8,0.8,0
UDYAM-TN-22-23-0102079,Micro,2024Q1,207582,95071,14087,15645,31457,156259,3215,25321,37365,25321,0,61,51.8,0.8,0
UDYAM-TN-22-23-0102079,Micro,2024Q2,337424,149902,38579,32698,83903,305081,10839,52806,60736,52806,0,5647,41.5,0.8,0
UDYAM-TN-22-23-0102079,Micro,2024Q3,295882,126086,28877,22300,56654,233918,2383,36677,53259,36677,0,4004,82.2,0.8,0
UDYAM-TN-22-23-0102079,Micro,2024Q4,167284,67131,17127,11521,38534,134312,5246,22135,30111,22135,0,5053,27.1,0.8,0
UDYAM-TN-21-20-0847592,Micro,2022Q1,115110,41610,11923,9245,19400,82177,2642,12286,20720,12286,0,4273,61.1,7.5,0
UDYAM-TN-21-20-0847592,Micro,2022Q2,187160,76183,17861,14947,40554,149544,1315,22300,33689,22300,0,1081,19.3,7.5,0
UDYAM-TN-21-20-0847592,Micro,2022Q3,127445,43540,6936,10334,18492,79302,1701,13090,22940,13090,0,5929,36.9,7.5,0
UDYAM-TN-21-20-0847592,Micro,2022Q4,120281,42504,9770,11738,23720,87732,1728,13740,21650,13740,0,3287,20.3,7.5,0
UDYAM-TN-21-20-0847592,Micro,2023Q1,155020,63557,15558,10137,22698,111950,4984,18667,27904,18667,0,810,59.0,7.5,0
UDYAM-TN-21-20-0847592,Micro,2023Q2,143146,56668,12967,9569,20111,99315,5940,17181,25766,17181,0,463,89.6,7.5,0
UDYAM-TN-21-20-0847592,Micro,2023Q3,138635,55255,13810,7245,17857,94166,564,16343,24954,16343,0,361,20.2,7.5,0
UDYAM-TN-21-20-0847592,Micro,2023Q4,108961,40486,7403,7121,20867,75877,311,12060,19613,12060,0,2769,37.8,7.5,0
UDYAM-TN-21-20-0847592,Micro,2024Q1,139941,52568,14263,12091,25302,104224,24,18713,25189,18713,0,3079,28.4,7.5,0
UDYAM-TN-21-20-0847592,Micro,2024Q2,134605,48971,7080,7363,15667,79081,121,13469,24229,13469,0,2314,33.2,7.5,0
UDYAM-TN-21-20-0847592,Micro,2024Q3,131573,64952,14509,9765,24788,114013,667,20457,23683,20457,0,5158,47.3,7.5,0
UDYAM-TN-21-20-0847592,Micro,2024Q4,117998,56020,11167,9030,22506,98722,4671,17489,21240,17489,0,1488,28.1,7.5,0
UDYAM-TN-18-20-0593944,Micro,2022Q1,399602,187506,29168,33848,95784,346307,16339,61009,71928,61009,0,15040,52.4,11.9,0
UDYAM-TN-18-20-0593944,Micro,2022Q2,370126,173604,28389,29064,52252,283310,13479,43373,66623,43373,0,14630,40.5,11.9,0
UDYAM-TN-18-20-0593944,Micro,2022Q3,298261,137681,26590,16820,44796,225887,917,33509,53687,33509,0,10641,80.1,11.9,0
UDYAM-TN-18-20-0593944,Micro,2022Q4,329386,113803,30629,22899,65788,233120,1590,35549,59289,35549,0,7957,83.0,11.9,0
UDYAM-TN-18-20-0593944,Micro,2023Q1,426283,175606,28656,28616,43909,276786,9964,45106,76731,45106,0,8319,27.8,11.9,0
UDYAM-TN-18-20-0593944,Micro,2023Q2,452852,162209,29413,36723,93952,322297,14928,56835,81513,56835,0,12102,87.4,11.9,0
UDYAM-TN-18-20-0593944,Micro,2023Q3,309495,120876,16731,25704,65509,228821,2929,38089,55709,38089,0,9017,78.9,11.9,0
UDYAM-TN-18-20-0593944,Micro,2023Q4,296417,125485,15822,19743,53078,214129,1447,35751,53355,35751,0,12544,65.3,11.9,0
UDYAM-TN-18-20-0593944,Micro,2024Q1,369410,116380,29562,34143,73245,253330,3750,45023,66494,45023,0,9171,69.8,11.9,0
UDYAM-TN-18-20-0593944,Micro,2024Q2,369381,125339,42605,21787,83674,273405,5237,47218,66489,47218,0,13520,89.4,11.9,0
UDYAM-TN-18-20-0593944,Micro,2024Q3,388482,184921,23586,22152,65242,295901,16615,48675,69927,48675,0,7411,23.0,11.9,0
UDYAM-TN-18-20-0593944,Micro,2024Q4,279707,83991,17459,20928,57056,179434,1768,30353,50347,30353,0,4622,52.8,11.9,0
UDYAM-TN-37-20-0547640,Micro,2022Q1,1047176,355116,56994,81240,174426,667777,38466,115544,188492,115544,0,50959,57.6,11.5,0
UDYAM-TN-37-20-0547640,Micro,2022Q2,1139432,379626,94497,112365,125662,712149,8226,126295,205098,126295,0,22919,89.8,11.5,0
UDYAM-TN-37-20-0547640,Micro,2022Q3,1248116,543586,95753,68484,131928,839751,10539,141942,224661,141942,0,54049,18.3,11.5,0
UDYAM-TN-37-20-0547640,Micro,2022Q4,1033394,337041,95679,82090,149142,663953,24873,102506,186011,102506,0,13963,24.9,11.5,0
UDYAM-TN-37-20-0547640,Micro,2023Q1,1247251,486959,83941,89144,237833,897876,6536,138742,224505,138742,0,10332,84.4,11.5,0
UDYAM-TN-37-20-0547640,Micro,2023Q2,1139814,400112,101753,84457,185699,772021,37215,114525,205166,114525,0,51717,40.8,11.5,0
UDYAM-TN-37-20-0547640,Micro,2023Q3,1039699,511530,65546,84267,259607,920949,41272,158463,187146,158463,0,36553,94.6,11.5,0
UDYAM-TN-37-20-0547640,Micro,2023Q4,795602,383318,48498,56084,106607,594507,6623,89442,143208,89442,0,26176,50.0,11.5,0
UDYAM-TN-37-20-0547640,Micro,2024Q1,1201114,413089,139066,65970,217659,835784,50226,148362,216201,148362,0,25389,30.3,11.5,0
UDYAM-TN-37-20-0547640,Micro,2024Q2,1174657,567631,66537,103767,219968,957903,14843,143987,211438,143987,0,13405,62.4,11.5,0
UDYAM-TN-37-20-0547640,Micro,2024Q3,1068866,445310,111995,53638,145106,756049,12110,127990,192396,127990,0,47756,42.9,11.5,0
UDYAM-TN-37-20-0547640,Micro,2024Q4,790151,380359,62815,63682,83421,590276,28922,94220,142227,94220,0,8509,44.7,11.5,0
UDYAM-TN-13-21-0285960,Small,2022Q1,9392015,3755670,701216,748310,1419394,6624590,112281,1100966,1690563,1100966,0,295479,75.8,9.9,0
UDYAM-TN-13-21-0285960,Small,2022Q2,14395786,6513353,1037539,980072,2243168,10774133,537383,1762645,2591241,1762645,0,702688,12.4,9.9,0
UDYAM-TN-13-21-0285960,Small,2022Q3,9819169,3534214,611544,755225,2403466,7304450,40067,1060334,1767450,1060334,0,171146,85.3,9.9,0
UDYAM-TN-13-21-0285960,Small,2022Q4,9707265,3384421,527860,729053,1546285,6187621,144827,1006710,1747308,1006710,0,162635,54.0,9.9,0
UDYAM-TN-13-21-0285960,Small,2023Q1,9931714,3614440,748369,789149,1113306,6265263,486203,931641,1787709,931641,0,193968,56.9,9.9,0
UDYAM-TN-13-21-0285960,Small,2023Q2,14523989,4984753,1165446,1440084,2533189,10123471,96433,1545529,2614318,1545529,0,25524,91.6,9.9,0
UDYAM-TN-13-21-0285960,Small,2023Q3,9445649,4308032,856806,745038,1637341,7547218,467818,1148830,1700217,1148830,0,421326,22.7,9.9,0
UDYAM-TN-13-21-0285960,Small,2023Q4,11086071,3496533,1007152,772045,1733845,7009575,305985,1085559,1995493,1085559,0,14788,38.0,9.9,0
UDYAM-TN-13-21-0285960,Small,2024Q1,10358196,4818548,1235162,719670,2552604,9325983,229071,1405637,1864475,1405637,0,504810,71.2,9.9,0
UDYAM-TN-13-21-0285960,Small,2024Q2,16231632,7418005,1259864,1485156,3296173,13459197,577907,2154331,2921694,2154331,0,207494,72.4,9.9,0
UDYAM-TN-13-21-0285960,Small,2024Q3,13904258,4342128,1449942,822212,3330402,9944684,356575,1727192,2502767,1727192,0,319676,16.1,9.9,0
UDYAM-TN-13-21-0285960,Small,2024Q4,10645729,4634606,1030126,554723,1578358,7797812,305777,1304725,1916231,1304725,0,117230,32.0,9.9,0
UDYAM-TN-34-22-0520567,Small,2022Q1,5382663,2325196,375852,456017,877522,4034587,230288,635183,968879,635183,0,127828,73.6,12.5,0
UDYAM-TN-34-22-0520567,Small,2022Q2,7615427,3054641,570233,541669,951552,5118094,99909,793703,1370777,793703,0,81373,37.0,12.5,0
UDYAM-TN-34-22-0520567,Small,2022Q3,4673998,2303689,352522,325442,1109287,4090941,181315,707231,841320,707231,0,70048,22.3,12.5,0
UDYAM-TN-34-22-0520567,Small,2022Q4,4487033,1771661,402094,437447,1100390,3711591,38905,583295,807666,583295,0,207234,94.3,12.5,0
UDYAM-TN-34-22-0520567,Small,2023Q1,6455240,2887492,560756,400570,1412596,5261415,261991,932179,1161943,932179,0,117950,31.5,12.5,0
UDYAM-TN-34-22-0520567,Small,2023Q2,7971431,2441218,784988,577791,1352547,5156543,62140,896424,1434858,896424,0,142591,34.3,12.5,0
UDYAM-TN-34-22-0520567,Small,2023Q3,5649453,2605003,486787,313469,1011499,4416758,198033,685598,1016902,685598,0,232227,13.2,12.5,0
UDYAM-TN-34-22-0520567,Small,2023Q4,5260210,2261613,541392,453171,1296465,4552642,111084,737259,946838,737259,0,224389,89.0,12.5,0
UDYAM-TN-34-22-0520567,Small,2024Q1,6316506,2033971,517541,582278,724258,3858048,30927,650101,1136971,650101,0,118876,22.6,12.5,0
UDYAM-TN-34-22-0520567,Small,2024Q2,5616994,2609570,627526,309797,1013494,4560387,219010,820828,1011059,820828,0,148472,51.2,12.5,0
UDYAM-TN-34-22-0520567,Small,2024Q3,5641859,2433321,389178,525895,1142312,4490706,208197,690740,1015535,690740,0,16495,67.5,12.5,0
UDYAM-TN-34-22-0520567,Small,2024Q4,4245129,1482442,228289,311807,823021,2845559,1918,423521,764123,423521,0,35517,64.9,12.5,0
UDYAM-TN-24-23-0750436,Micro,2022Q1,561695,241380,48582,33991,114898,438851,15489,75187,101105,75187,0,16003,70.2,13.6,0
UDYAM-TN-24-23-0750436,Micro,2022Q2,623985,191163,50103,39866,81432,362565,19808,60568,112317,60568,0,12966,34.8,13.6,0
UDYAM-TN-24-23-0750436,Micro,2022Q3,671775,334794,50965,61051,167444,614254,4893,106868,120919,106868,0,11754,46.5,13.6,0
UDYAM-TN-24-23-0750436,Micro,2022Q4,385910,177107,25554,25548,72437,300647,9245,43980,69464,43980,0,6635,11.4,13.6,0
UDYAM-TN-24-23-0750436,Micro,2023Q1,550511,169676,41484,31341,84384,326885,15332,51416,99092,51416,0,27449,74.7,13.6,0
UDYAM-TN-24-23-0750436,Micro,2023Q2,697611,317841,39264,66884,111675,535663,12194,96111,125570,96111,0,32627,15.3,13.6,0
UDYAM-TN-24-23-0750436,Micro,2023Q3,493978,237944,49724,31306,65309,384282,17759,56755,88916,56755,0,13319,80.4,13.6,0
UDYAM-TN-24-23-0750436,Micro,2023Q4,447974,152422,28596,37559,55630,274207,9572,48057,80635,48057,0,20844,30.8,13.6,0
UDYAM-TN-24-23-0750436,Micro,2024Q1,618390,193652,40544,32583,125265,392044,14519,57200,111310,57200,0,28706,26.2,13.6,0
UDYAM-TN-24-23-0750436,Micro,2024Q2,563783,194858,39153,32124,101029,367164,15167,64040,101481,64040,0,17146,40.9,13.6,0
UDYAM-TN-24-23-0750436,Micro,2024Q3,563536,205546,56179,55829,140596,458150,13558,73559,101436,73559,0,1541,94.6,13.6,0
UDYAM-TN-24-23-0750436,Micro,2024Q4,407268,199350,45557,21841,67202,333949,19122,48411,73308,48411,0,10825,35.4,13.6,0
