txn_id,timestamp,invoice_no,exporter_iec,importer_iec,exporter_district,hs_code,goods_description,quantity,unit,weight_kg,declared_value_usd,actual_value_usd,benchmark_value_usd,declared_unit_price,benchmark_unit_price,origin_country,origin_risk_score,port_of_export,port_hs_mismatch,transshipment_flag,payment_terms,bank_name,ad_code,price_deviation_pct,weight_to_value_ratio,is_round_invoice,is_ghost_shipment,is_duplicate_invoice,description_specificity,suspicious_filing_hour,days_to_gst_period,benford_first_digit,exporter_iec_age_days,exporter_is_shell,exporter_turnover_cap_ratio,fraud_type,is_fraud,flags,flag_count,risk_score,risk_level,price_dev,value_per_kg,high_risk_country,zero_weight_flag,rule_score,num_flags,label,invoice_frequency_per_iec,avg_price_per_hs_code,transaction_hour,is_night_transaction,duplicate_invoice_flag,description_length,is_vague_description,fraud_probability,fraud_prediction
d8c092a9-ee8d-41b1-8b4a-55a9dc6dc184,2024-09-01 08:55:47.669430,INV-VJ9395,86033877903,38752096569,Krishnagiri,2601,assorted goods,3302.89,LTR,2746.98,66893132.85,175628578.63,175628578.63,20252.9185,53174.2369,PK,0.9,INNSA1,0,0,LC,Indian Bank,131020,-61.91,4.1e-05,0,0,0,2,0,6,6,730,0,2.61784428721899,misdescription,1,"['over_invoicing', 'sanctioned_or_high_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,-0.6191215957064351,24351.51796723984,1,0,0.95,3,1,15,330.06623615084527,8,0,0,2,1,0.9847,1
e20bafc5-1429-41e8-8c57-57b9bd1f0d27,2024-11-23 07:52:13.516079,INV-hN8473,62554503651,39649000330,Chennai,6204,monetize front-end supply-chains products,4497.77,PCS,9932.89,4953.72,16364.34,16364.34,1.1014,3.6383,SY,0.95,INNSA1,0,0,CAD,Union Bank of India,756347,-69.73,2.005138,0,0,0,4,0,12,4,2190,0,0.5120313704931105,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.6972762004232747,0.4987189025048381,1,0,0.95,3,1,11,4.639898142857143,7,0,0,4,1,0.9847,1
c754a3c7-eafd-406d-b86e-c62be29ff32a,2024-05-12 10:17:22.827083,INV-Gs5128,51736041605,84444049894,Kancheepuram,8471,extend visionary e-services products,2160.04,KG,10610.37,44499.0,190967.91,190967.91,20.601,88.4093,AE,0.5,INNSA1,0,0,CAD,State Bank of India,539167,-76.7,0.238441,0,0,0,4,0,1,4,3285,0,2.510454324242034,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'elevated_risk_origin', 'filing_just_before_gst_deadline']",4,0.95,CRITICAL,-0.7669815279614249,4.193915951640337,0,0,0.95,4,1,15,89.52264506828529,10,0,0,4,1,0.9847,1
e3a66f21-37a9-4fae-bb24-fd6c429578d6,2024-11-24 09:51:00.993986,INV-JD6270,50283826766,12406078893,Salem,2709,synthesize proactive ROI products,1416.03,KG,3233.25,2072.03,910.26,910.26,1.4633,0.6428,IR,0.98,INNSA1,0,0,TT,City Union Bank,542544,127.63,1.560429,0,0,0,4,0,13,2,4015,0,0.5416907612795718,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,1.2764467952706906,0.640850537186778,1,0,0.95,3,1,11,0.5850142156862745,9,0,0,4,1,0.9847,1
ebbb0cc8-28b2-4c8f-a5dc-5e268902d92c,2026-04-15 20:40:14.991863,INV-RR9707,79976485389,68722654870,Kancheepuram,8542,evolve next-generation content products,6792.41,PCS,5233.28,2536051.64,769913.2,769913.2,373.3655,113.349,KP,1.0,INNSA1,0,0,CAD,Bank of Baroda,33314,229.39,0.002064,0,0,0,4,0,4,2,3650,0,2.887981985575532,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,2.2939461309760123,484.6007932912818,1,0,0.95,3,1,13,156.68826228070176,20,0,0,4,1,0.9847,1
392a213f-34f0-4d26-ac1a-05ddb29cceea,2024-11-18 14:01:00.179780,INV-dR6481,26271103277,11383093190,Thanjavur,7108,mixed goods,8130.37,MTR,0.0,465401862.82,465401862.82,465401862.82,57242.4273,57242.4273,AE,0.5,INNSA1,0,0,TT,Canara Bank,735281,0.0,0.0,0,1,0,2,0,7,4,365,0,0.5554318760493754,ghost_shipment,1,"['zero_weight_ghost_shipment', 'elevated_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,0.0,465401862820000.0,0,1,0.95,3,1,12,56282.944510265486,14,0,0,2,1,0.9847,1
f51fface-5ca0-49d4-9917-40b3a709e083,2024-04-26 23:06:31.966730,INV-Tl4602,93467705490,16291154772,Virudhunagar,3004,seize next-generation methodologies products,1387.87,PCS,2400.44,69000.0,32596.18,32596.18,49.5246,23.4865,IR,0.98,INNSA1,0,0,DP,Indian Bank,999944,110.86,0.034924,1,0,0,4,0,15,6,4015,0,1.496164934405705,over_invoicing,1,"['extreme_price_deviation', 'sanctioned_or_high_risk_origin', 'round_number_invoice', 'risky_payment_terms_high_risk_origin']",4,0.95,CRITICAL,1.1086411342686224,28.74473012083421,1,0,0.95,4,1,12,26.046020389805097,23,0,0,4,1,0.9847,1
14859065-1939-4bc0-9aaf-0fd473e3ca55,2025-12-26 09:38:20.156235,INV-hb5304,89782354300,82643389217,Sivaganga,7108,drive extensible metrics products,1515.03,KG,4062.43,13017297.79,62778285.69,62778285.69,8592.0943,41436.9372,SY,0.95,INNSA1,0,0,DP,Union Bank of India,685411,-79.26,0.000312,0,0,0,4,0,15,1,1095,0,2.477630312593339,under_invoicing,1,"['under_invoicing', 'sanctioned_or_high_risk_origin', 'risky_payment_terms_high_risk_origin']",3,0.95,CRITICAL,-0.7926464917392593,3204.313129529786,1,0,0.95,3,1,12,56282.944510265486,9,0,0,4,1,0.9847,1
7b36138f-b69d-4f74-8a2d-022e3806f823,2024-05-07 20:17:03.651353,INV-EX2284,74808488318,72363043189,Tiruchirappalli,2601,general merchandise,8304.44,KG,20624.34,2656.14,4960.58,4960.58,0.3198,0.5973,HK,0.45,INNSA1,0,0,TT,Indian Bank,514063,-46.46,7.764774,0,0,0,2,0,0,2,2920,0,1.3547422390210688,misdescription,1,"['over_invoicing', 'abnormal_weight_value_ratio', 'vague_goods_description', 'filing_just_before_gst_deadline']",4,0.95,CRITICAL,-0.4645906579608237,0.1287866666216331,0,0,0.95,4,1,16,330.06623615084527,20,0,0,2,0,0.9847,1
52f4d76e-48d1-4cf3-a35c-666ee112b5b9,2025-04-30 15:08:56.832166,INV-HR2277,74155854173,18405617103,Tiruppur,901,repurpose turn-key architectures products,7114.16,KG,26908.15,5840.6,23567.15,23567.15,0.821,3.3127,SY,0.95,INITP6,0,0,LC,Indian Overseas Bank,806339,-75.22,4.607087,0,0,0,4,0,19,5,4745,0,1.6761247929804184,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.7521659069641078,0.2170569139752433,1,0,0.95,3,1,18,3.434009365558912,15,0,0,4,1,0.9847,1
a5fdf048-5d7b-4fbf-92bb-940b869d234f,2024-10-02 11:33:09.542955,INV-we5377,89344244314,91953394648,Thanjavur,7108,mesh cross-platform platforms products,9202.72,KG,43217.28,1472681005.72,512370221.69,512370221.69,160026.7016,55675.9517,IR,0.98,INNSA1,0,0,LC,Axis Bank,481154,187.43,2.9e-05,0,0,0,4,0,5,1,2555,0,2.583314857881257,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,1.8742517498807296,34076.20761153696,1,0,0.95,3,1,17,56282.944510265486,11,0,0,4,1,0.9847,1
8acd0458-4308-4ea2-a6f2-9f4061444980,2025-02-18 23:29:35.378141,INV-Uo8678,25288551538,52456531885,Thanjavur,803,general merchandise,8109.09,LTR,24167.44,232968.72,623408.56,623408.56,28.7293,76.8778,SY,0.95,INNSA1,0,0,TT,Federal Bank,264353,-62.63,0.103737,0,0,0,2,0,7,2,3650,0,2.770165464119537,misdescription,1,"['over_invoicing', 'sanctioned_or_high_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,-0.626299139673612,9.639776492270602,1,0,0.95,3,1,20,139.9858655080214,23,0,0,2,0,0.9847,1
f9a2cc19-decb-458e-afc7-3696aee543f7,2025-07-12 21:25:27.283713,INV-DU9647,55858482830,85021403445,Madurai,2709,mixed goods,2151.83,PCS,0.0,1501.23,1501.23,1501.23,0.6977,0.6977,CN,0.1,INMAA4,0,0,CAD,Indian Overseas Bank,621016,0.0,0.0,0,1,0,2,0,1,1,4745,0,1.456823591086574,ghost_shipment,1,"['zero_weight_ghost_shipment', 'vague_goods_description', 'filing_just_before_gst_deadline']",3,0.95,CRITICAL,0.0,1501230000.0,0,1,0.95,3,1,11,0.5850142156862745,21,0,0,2,1,0.9846,1
2ef2e840-f766-4a91-8b32-c4c8629f146a,2026-01-15 01:53:21.684261,INV-ZD9181,18089067921,98991001172,Thanjavur,6403,mixed goods,205.0,KG,0.0,1990.82,1990.82,1990.82,9.7112,9.7112,NG,0.7,INNSA1,0,0,CAD,Indian Overseas Bank,448520,0.0,0.0,0,1,0,2,0,4,1,1095,0,2.968690948953982,ghost_shipment,1,"['zero_weight_ghost_shipment', 'elevated_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,0.0,1990820000.0,0,1,0.95,3,1,17,8.799764102564103,1,0,0,2,1,0.9846,1
4bd8f65d-cf95-4426-acdc-5c1c14e15ee5,2024-06-12 20:20:24.739987,INV-lW2474,12982449957,73937491880,Madurai,3004,general cargo,5896.17,LTR,0.0,138931.73,138931.73,138931.73,23.563,23.563,HK,0.45,INMAA4,0,0,DA,Union Bank of India,691938,0.0,0.0,0,1,0,2,0,1,1,4380,0,2.472500065719537,ghost_shipment,1,"['zero_weight_ghost_shipment', 'vague_goods_description', 'filing_just_before_gst_deadline']",3,0.95,CRITICAL,0.0,138931730000.00003,0,1,0.95,3,1,12,26.046020389805097,20,0,0,2,0,0.9846,1
dc5836ba-1098-4503-aef6-00ebe27873f5,2025-08-11 05:20:36.898328,INV-OA3128,13676856506,66205407764,Erode,6110,brand proactive ROI products,6839.27,LTR,15287.72,14162.12,57558.74,57558.74,2.0707,8.4159,NG,0.7,INNSA1,0,0,LC,ICICI Bank,638478,-75.4,1.07948,0,0,0,4,0,0,1,0,0,1.1300222423337571,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'elevated_risk_origin', 'filing_just_before_gst_deadline']",4,0.95,CRITICAL,-0.753953825496976,0.9263722778199516,0,0,0.95,4,1,15,5.519295800933127,5,0,0,4,1,0.9846,1
37b4da3e-65f3-4788-8522-875e2e7c3cb0,2025-07-19 16:25:46.999645,INV-kd3533,38582260988,99778889458,Krishnagiri,2601,general cargo,721.03,PCS,0.0,113.41,113.41,113.41,0.1573,0.1573,NG,0.7,INNSA1,0,0,TT,ICICI Bank,130179,0.0,0.0,0,1,0,2,0,8,1,4015,0,2.59076777468944,ghost_shipment,1,"['zero_weight_ghost_shipment', 'elevated_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,0.0,113410000.0,0,1,0.95,3,1,19,330.06623615084527,16,0,0,2,0,0.9846,1
2b1bc33c-ec8a-4542-91bd-1fc7e18724ed,2024-08-08 17:16:04.612700,INV-jQ1067,54902731721,67544423948,Thanjavur,8542,general cargo,9786.47,LTR,0.0,1796541.93,1796541.93,1796541.93,183.574,183.574,DE,0.1,INNSA1,0,0,LC,Union Bank of India,740695,0.0,0.0,0,1,0,2,0,1,1,1460,0,2.386335925551611,ghost_shipment,1,"['zero_weight_ghost_shipment', 'vague_goods_description', 'filing_just_before_gst_deadline']",3,0.95,CRITICAL,0.0,1796541930000.0,0,1,0.95,3,1,10,156.68826228070176,17,0,0,2,0,0.9846,1
cd444ec4-6738-4c82-9c01-51f0a56cc00b,2024-10-25 20:38:17.398016,INV-zF5235,30974587514,79874384915,Erode,2601,strategize intuitive mindshare products,5956.82,NOS,24301.01,224.5,760.78,760.78,0.0377,0.1277,KP,1.0,INNSA1,0,0,CAD,HDFC Bank,503486,-70.49,108.24465,0,0,0,4,0,14,2,3285,0,2.48546133332528,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.7047768206734535,0.0092382991485029,1,0,0.95,3,1,11,330.06623615084527,20,0,0,4,1,0.9846,1
d5fe73f0-203f-457a-a4cd-ae5db0a3535d,2025-12-01 22:46:00.165834,INV-tO9809,78937306018,82852947659,Krishnagiri,6204,scale integrated relationships products,5508.43,KG,26798.22,5748.3,20844.16,20844.16,1.0435,3.784,KP,1.0,INNSA1,0,0,CAD,HDFC Bank,950849,-72.42,4.661936,0,0,0,4,0,6,5,1460,0,2.837403544323202,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.7242336152219874,0.2145030528066975,1,0,0.95,3,1,16,4.639898142857143,22,0,0,4,1,0.9846,1
17f8e39d-c951-4d70-aafd-9f80bf8992a8,2025-07-20 10:14:50.282418,INV-rH5130,44996539379,91215884476,Thanjavur,803,general cargo,5459.79,NOS,0.0,2290.42,2290.42,2290.42,0.4195,0.4195,AE,0.5,INNSA1,0,0,LC,Union Bank of India,904580,0.0,0.0,0,1,0,2,0,9,2,2555,0,1.1049756566595657,ghost_shipment,1,"['zero_weight_ghost_shipment', 'elevated_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,0.0,2290420000.0,0,1,0.95,3,1,9,139.9858655080214,10,0,0,2,0,0.9846,1
ac52b613-0be1-4aa6-ba4f-61ef0780d274,2026-03-14 00:00:51.227828,INV-Al7755,62724165061,98135196677,Erode,6204,e-enable best-of-breed initiatives products,6903.68,KG,30959.0,14154.58,30807.58,30807.58,2.0503,4.4625,KP,1.0,INNSA1,0,0,CAD,ICICI Bank,319865,-54.05,2.187207,0,0,0,4,0,3,1,1460,0,1.362809829226706,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.5405490196078432,0.4572040440435025,1,0,0.95,3,1,16,4.639898142857143,0,0,0,4,1,0.9846,1
711d7c02-c79b-4bcd-997d-5f721b9c4a58,2025-12-29 18:35:49.706381,INV-CK8755,46949031139,37931616245,Vellore,803,assorted goods,6217.73,PCS,13972.15,10043.71,27985.43,27985.43,1.6153,4.5009,AE,0.5,INNSA1,0,0,DP,Federal Bank,950281,-64.11,1.391134,0,0,0,2,0,18,1,4745,0,1.0684901501847608,misdescription,1,"['over_invoicing', 'abnormal_weight_value_ratio', 'elevated_risk_origin', 'vague_goods_description']",4,0.95,CRITICAL,-0.6411162212002044,0.7188378309194478,0,0,0.95,4,1,14,139.9858655080214,18,0,0,2,1,0.9846,1
451d34d9-c974-407e-b1a1-983016889a3f,2024-09-17 06:38:05.488595,INV-Ya2459,62299548795,73759665413,Namakkal,2601,maximize interactive portals products,444.87,PCS,928.65,23.64,58.6,58.6,0.0531,0.1317,PK,0.9,INNSA1,0,0,CAD,Indian Bank,172456,-59.67,39.286944,0,0,0,4,0,6,2,1095,0,1.757655692629445,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.5968109339407744,0.0254563075157957,1,0,0.95,3,1,16,330.06623615084527,6,0,0,4,1,0.9846,1
964235cd-cdfe-4df9-958b-207d6aabdec2,2025-01-30 14:56:04.931798,INV-KO1598,38596042011,83992646577,Kancheepuram,8703,monetize visionary technologies products,1129.35,MTR,5155.36,28925772.37,11388657.8,11388657.8,25612.72,10084.2425,KP,1.0,INNSA1,0,0,TT,Axis Bank,535578,153.99,0.000178,0,0,0,4,0,19,2,3285,0,0.7257172346181601,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,1.5398754542049142,5610.815222290817,1,0,0.95,3,1,10,12530.334875422426,14,0,0,4,1,0.9846,1
65d73aca-3b3f-492b-b737-29997e53f937,2024-10-15 19:33:32.396801,INV-xD7779,92097969792,62534974590,Perambalur,8542,architect robust e-markets products,8412.86,PCS,14197.43,2120000.0,1154997.65,1154997.65,251.9494,137.2896,SY,0.95,INNSA1,0,0,DP,Union Bank of India,682891,83.52,0.006698,1,0,0,4,0,4,2,1825,0,2.806448219355078,over_invoicing,1,"['extreme_price_deviation', 'sanctioned_or_high_risk_origin', 'round_number_invoice', 'risky_payment_terms_high_risk_origin']",4,0.95,CRITICAL,0.8351674125352538,149.32279996102653,1,0,0.95,4,1,12,156.68826228070176,19,0,0,4,1,0.9846,1
9a61d1e2-550b-4c5d-8d45-a398c3dcdd54,2024-08-31 11:55:34.257184,INV-jS7759,69762813135,34478549131,Ranipet,6110,mixed goods,5783.97,KG,0.0,29455.47,29455.47,29455.47,5.0926,5.0926,NG,0.7,INNSA1,0,0,TT,Punjab National Bank,237258,0.0,0.0,0,1,0,2,0,20,2,2190,0,1.0404656344032817,ghost_shipment,1,"['zero_weight_ghost_shipment', 'elevated_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,0.0,29455470000.000004,0,1,0.95,3,1,17,5.519295800933127,11,0,0,2,1,0.9846,1
7e232719-09b9-406c-977f-658c158f57d2,2025-05-30 11:57:30.016341,INV-Ad6382,84835400256,79875749368,Virudhunagar,5201,integrate one-to-one experiences products,4555.64,PCS,19870.89,36157.56,10068.17,10068.17,7.9369,2.21,AE,0.5,INNSA1,0,0,DA,State Bank of India,406130,259.13,0.549564,0,0,0,4,0,19,3,4380,0,2.571585918002318,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'abnormal_weight_value_ratio', 'elevated_risk_origin']",4,0.95,CRITICAL,2.5913574660633483,1.819624586426696,0,0,0.95,4,1,13,1.9472057142857144,11,0,0,4,1,0.9846,1
c4e1de18-e6fc-4f91-a05f-b3310e7ca850,2025-06-22 23:05:35.799190,INV-WU4146,74737982617,86135122787,Tirunelveli,8471,unleash world-class networks products,1315.92,KG,5990.65,255943.29,71240.71,71240.71,194.4978,54.1376,MM,0.85,INNSA1,0,0,TT,HDFC Bank,202582,259.27,0.023406,0,0,0,4,0,11,2,2555,0,2.61858978578661,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,2.5926564901288573,42.7237929034873,1,0,0.95,3,1,10,89.52264506828529,23,0,0,4,1,0.9846,1
0a895c68-08be-49db-94e1-4bcd27f48862,2025-05-18 06:59:52.358899,INV-Ho5404,32221999378,71338530043,Ranipet,7108,harness magnetic ROI products,7761.54,KG,23869.08,141291434.73,412790770.4,412790770.4,18204.043,53184.1222,IR,0.98,INNSA1,0,0,DP,City Union Bank,493904,-65.77,0.000169,0,0,0,4,0,7,1,3285,0,1.3113640711689305,under_invoicing,1,"['under_invoicing', 'sanctioned_or_high_risk_origin', 'risky_payment_terms_high_risk_origin']",3,0.95,CRITICAL,-0.657716584443317,5919.43362392185,1,0,0.95,3,1,12,56282.944510265486,6,0,0,4,1,0.9845,1
6bdea9ea-170a-4289-b3e2-229d272b65e2,2024-08-12 11:10:21.507692,INV-Ra3100,78368776962,28136197128,Tiruchirappalli,2601,general cargo,6806.59,LTR,0.0,1174.05,1174.05,1174.05,0.1725,0.1725,US,0.1,INNSA1,0,0,LC,Union Bank of India,206919,0.0,0.0,0,1,0,2,0,1,1,1460,0,0.6112836116870423,ghost_shipment,1,"['zero_weight_ghost_shipment', 'vague_goods_description', 'filing_just_before_gst_deadline']",3,0.95,CRITICAL,0.0,1174050000.0,0,1,0.95,3,1,11,330.06623615084527,11,0,0,2,0,0.9845,1
3069c5d4-0e00-46ee-a066-1654352afb7a,2025-02-07 09:04:52.864699,INV-NA5677,26404430501,23338896486,Ranipet,5201,reinvent proactive niches products,425.29,LTR,1105.77,1975.34,598.61,598.61,4.6447,1.4075,DE,0.1,INNSA1,0,0,DP,Federal Bank,513127,229.99,0.559788,0,0,0,4,0,0,1,0,0,0.8494830531331475,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'abnormal_weight_value_ratio', 'filing_just_before_gst_deadline']",4,0.95,CRITICAL,2.299964476021315,1.7863931904587813,0,0,0.95,4,1,9,1.9472057142857144,9,0,0,4,1,0.9845,1
935d91e1-a111-496c-b475-fc987f86cce9,2025-08-21 13:45:26.906857,INV-pu1750,69083424447,42248811073,Tiruppur,2709,grow collaborative technologies products,1344.35,KG,5738.79,300.85,800.79,800.79,0.2238,0.5957,IR,0.98,INITP6,0,0,DP,State Bank of India,897953,-62.43,19.075528,0,0,0,4,0,10,3,730,0,1.940715430227203,under_invoicing,1,"['under_invoicing', 'sanctioned_or_high_risk_origin', 'risky_payment_terms_high_risk_origin']",3,0.95,CRITICAL,-0.6243075373510156,0.0524239430171823,1,0,0.95,3,1,17,0.5850142156862745,13,0,0,4,1,0.9845,1
51c68111-5c43-44e4-a7ec-8f0d364f8f59,2024-05-06 10:58:19.232524,INV-qP4560,12406078893,89568840976,Krishnagiri,6403,mixed goods,5300.33,NOS,0.0,40264.89,40264.89,40264.89,7.5967,7.5967,VN,0.4,INNSA1,0,0,DP,Indian Overseas Bank,420225,0.0,0.0,0,1,0,2,0,1,4,365,0,0.8317525192825689,ghost_shipment,1,"['zero_weight_ghost_shipment', 'vague_goods_description', 'filing_just_before_gst_deadline']",3,0.95,CRITICAL,0.0,40264890000.0,0,1,0.95,3,1,10,8.799764102564103,10,0,0,2,1,0.9845,1
1d449cf4-27cd-45cd-a4cc-1adb992663c4,2025-12-04 18:16:37.327916,INV-bO0793,32623233681,42117773685,Tiruchirappalli,5201,synthesize robust relationships products,7538.44,NOS,26072.03,2530.72,10596.85,10596.85,0.3357,1.4057,MM,0.85,INNSA1,0,0,LC,ICICI Bank,122913,-76.12,10.302203,0,0,0,4,0,3,2,3285,0,1.1208346354479677,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.7611865974247705,0.097066473147773,1,0,0.95,3,1,20,1.9472057142857144,18,0,0,4,1,0.9845,1
a1e715e8-3443-4466-9ed1-d6bedb7b51ba,2024-10-29 14:08:42.469187,INV-oF4198,40224127053,17052858975,Tiruppur,2601,repurpose intuitive infrastructures products,7333.23,LTR,27363.79,364.76,733.32,733.32,0.0497,0.1,NG,0.7,INITP6,0,0,DP,HDFC Bank,753012,-50.26,75.018507,0,0,0,4,0,18,3,4745,0,1.327473931284011,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'elevated_risk_origin', 'risky_payment_terms_high_risk_origin']",4,0.95,CRITICAL,-0.503,0.0133300248242904,0,0,0.95,4,1,18,330.06623615084527,14,0,0,4,1,0.9845,1
682dff74-f171-49f4-ac35-c8afa6d5efea,2024-07-30 11:06:53.369688,INV-hK6315,86484581405,49397528964,Ranipet,2601,various items,5287.59,MTR,6718.32,68158.95,138935.2,138935.2,12.8904,26.2757,SY,0.95,INNSA1,0,0,TT,Canara Bank,748919,-50.94,0.098568,0,0,0,2,0,19,6,2555,0,2.627595388757453,misdescription,1,"['over_invoicing', 'sanctioned_or_high_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,-0.5094174465380561,10.145237200647596,1,0,0.95,3,1,9,330.06623615084527,11,0,0,2,1,0.9845,1
8507578d-a880-4cd8-ba26-61f32edb2cbc,2025-10-24 07:28:22.878693,INV-TR7135,35347860195,53723439262,Virudhunagar,6204,incubate customized portals products,4791.7,LTR,4644.43,5002.8,17211.06,17211.06,1.0441,3.5918,PK,0.9,INNSA1,0,0,LC,Federal Bank,581099,-70.93,0.928365,0,0,0,4,0,13,5,2920,0,1.6358574487028943,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.7093100952168828,1.0771612445279266,1,0,0.95,3,1,12,4.639898142857143,7,0,0,4,1,0.9845,1
a125a480-4e0c-4a27-9af9-d81957486e5d,2024-08-08 07:57:02.768013,INV-fo7854,43712768836,84675823461,Salem,6403,general cargo,1364.3,MTR,0.0,14627.8,14627.8,14627.8,10.7218,10.7218,HK,0.45,INNSA1,0,0,TT,State Bank of India,912355,0.0,0.0,0,1,0,2,0,1,1,5110,0,1.7738813104744724,ghost_shipment,1,"['zero_weight_ghost_shipment', 'vague_goods_description', 'filing_just_before_gst_deadline']",3,0.95,CRITICAL,0.0,14627800000.0,0,1,0.95,3,1,11,8.799764102564103,7,0,0,2,0,0.9845,1
43502f60-3f68-4114-8775-da0d457cf518,2026-04-08 05:45:36.244496,INV-uK8021,47352681348,26109568854,Namakkal,3004,incentivize rich schemas products,5482.02,MTR,11960.32,389501.29,136511.06,136511.06,71.0507,24.9016,NG,0.7,INNSA1,0,0,CAD,Federal Bank,653064,185.33,0.030707,0,0,0,4,0,1,3,365,0,1.9373023028376704,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'elevated_risk_origin', 'filing_just_before_gst_deadline']",4,0.95,CRITICAL,1.853258425161436,32.56612615443682,0,0,0.95,4,1,9,26.046020389805097,5,0,0,4,1,0.9845,1
ded98ae8-eb75-4f42-8ddd-30420d132eb2,2024-05-03 20:09:10.883762,INV-Qj4493,17052858975,12772329504,Coimbatore,7204,assorted goods,9341.43,KG,23371.46,285453.69,515856.98,515856.98,30.5578,55.2225,KP,1.0,INICJ4,0,0,CAD,State Bank of India,795611,-44.66,0.081875,0,0,0,2,0,4,2,730,0,2.5403681952327646,misdescription,1,"['over_invoicing', 'sanctioned_or_high_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,-0.4466422201095567,12.213772267020811,1,0,0.95,3,1,23,292.0691933518005,20,0,0,2,1,0.9844,1
87f72b8c-59ae-4d5d-9489-26b1a035ccbf,2024-04-19 19:53:03.214980,INV-tA8816,34208526914,99778889458,Tiruppur,6403,cultivate holistic applications products,9169.66,NOS,28059.35,25807.42,70768.57,70768.57,2.8144,7.7177,SY,0.95,INITP6,0,0,TT,City Union Bank,754460,-63.53,1.087259,0,0,0,4,0,8,2,2190,0,2.03038477164262,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",3,0.95,CRITICAL,-0.6353317698277984,0.9197440425056268,1,0,0.95,3,1,19,8.799764102564103,19,0,0,4,1,0.9844,1
f70071e2-fbfc-4375-bd68-46e3da27a3b1,2025-01-16 20:33:48.723462,INV-ID5066,84745342243,79899451447,Dharmapuri,8471,general cargo,8703.41,LTR,0.0,622864.89,622864.89,622864.89,71.5656,71.5656,AE,0.5,INNSA1,0,0,LC,ICICI Bank,438042,0.0,0.0,0,1,0,2,0,5,6,4745,0,2.997818065262164,ghost_shipment,1,"['zero_weight_ghost_shipment', 'elevated_risk_origin', 'vague_goods_description']",3,0.95,CRITICAL,0.0,622864890000.0,0,1,0.95,3,1,11,89.52264506828529,20,0,0,2,0,0.9844,1
317b8705-a018-46a1-8c6a-a1272c8fa507,2025-12-29 08:16:09.940907,INV-CX3767,80763010011,76537358147,Dindigul,7204,harness out-of-the-box deliverables products,6200.72,NOS,23971.37,5395.41,1389.3,1389.3,0.8701,0.2241,AE,0.5,INNSA1,0,0,DA,HDFC Bank,944838,288.36,4.44292,0,0,0,4,0,18,5,4380,0,1.95087278922736,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'abnormal_weight_value_ratio', 'elevated_risk_origin']",4,0.95,CRITICAL,2.882641677822401,0.2250772483915155,0,0,0.95,4,1,12,292.0691933518005,8,0,0,4,1,0.9844,1
