txn_id,timestamp,invoice_no,exporter_iec,importer_iec,exporter_district,hs_code,goods_description,quantity,unit,weight_kg,declared_value_usd,actual_value_usd,benchmark_value_usd,declared_unit_price,benchmark_unit_price,origin_country,origin_risk_score,port_of_export,port_hs_mismatch,transshipment_flag,bol_weight,bol_number,packing_list,letter_of_credit,port_arrival_record,transit_port,abnormal_route_flag,further_shipment_records,transshipment_count,shared_address_flag,related_party_flag,repeat_shipment_count_30d,payment_terms,bank_name,ad_code,price_deviation_pct,weight_to_value_ratio,is_round_invoice,is_ghost_shipment,is_duplicate_invoice,description_specificity,suspicious_filing_hour,days_to_gst_period,benford_first_digit,exporter_iec_age_days,exporter_is_shell,exporter_turnover_cap_ratio,fraud_type,is_fraud
c00384e6-0ac2-4cd7-b480-eb380754cbac,2025-09-12 16:16:12,INV-Bj2005,13676856506,23129249220,Erode,7204,Networked clear-thinking infrastructure goods,9968.48,MTR,12573.13,2147.51,2147.51,2147.51,0.2154,0.2154,US,0.1,INNSA1,0,0,12573.13,BOL-9518hTNw,True,True,True,,0,1,3,0,0,2,CAD,ICICI Bank,074191,0.0,5.854749,0,0,0,4,0,1,2,4015.0,0,1.1300222423337571,clean,0
ba373afd-0def-40c7-816a-00895b0d7c87,2025-12-10 15:24:43,INV-xn7709,99675665960,39649000330,Tirunelveli,5201,Ameliorated 4thgeneration parallelism goods,1221.86,LTR,4111.63,2159.82,2159.82,2159.82,1.7676,1.7676,DE,0.1,INNSA1,0,0,4111.63,BOL-3063EStb,True,True,True,,0,1,2,0,0,2,DA,HDFC Bank,063711,0.0,1.90369,0,0,0,4,0,1,2,365.0,0,2.148676203124989,clean,0
6cec999a-f42c-45a8-bbab-8342cbcc7f68,2025-01-29 19:50:08,INV-xf6796,12449571523,84745342243,Thanjavur,6204,Balanced interactive monitoring goods,7676.66,NOS,32804.07,35026.39,35026.39,35026.39,4.5627,4.5627,PK,0.9,INNSA1,0,0,32804.07,BOL-6986zzzG,True,True,True,,0,1,0,0,0,1,LC,City Union Bank,872820,0.0,0.936553,0,0,0,4,0,18,3,2190.0,0,0.7606675749318801,clean,0
d227a9e4-3a1f-499e-a02f-daf45832ae62,2025-09-22 14:04:58,INV-yJ3122,50174394574,34593699398,Thoothukudi,8471,Multi-layered 5thgeneration success goods,9162.89,LTR,28999.81,584481.69,584481.69,584481.69,63.7879,63.7879,PK,0.9,INTUT1,1,0,28999.81,BOL-3573ezFr,True,True,True,,0,1,4,0,0,2,TT,HDFC Bank,894984,0.0,0.049616,0,0,0,4,0,11,5,2190.0,0,2.2797455878417074,clean,0
3b0a83a6-0b0d-402d-9a28-0a0354d51027,2024-11-24 07:47:53,INV-IG6063,24236326103,36909205766,Vellore,0803,Devolved human-resource moratorium goods,8757.14,MTR,36238.0,2874.96,2874.96,2874.96,0.3283,0.3283,JP,0.1,INNSA1,0,0,36238.0,BOL-1784IOEG,True,True,True,,0,1,4,0,0,0,LC,Union Bank of India,792213,0.0,12.604716,0,0,0,4,0,13,2,4380.0,0,0.9994901583123804,clean,0
d17145b5-05db-41db-88e2-1bb14079d072,2026-03-08 07:52:31,INV-GW0287,37279866499,70808354796,Tiruchirappalli,5201,Upgradable 24/7 hub goods,4954.1,NOS,8948.48,6371.8,6371.8,6371.8,1.2862,1.2862,DE,0.1,INNSA1,0,0,8948.48,BOL-3559YsXa,True,True,True,,0,1,3,0,0,2,LC,Canara Bank,218868,0.0,1.404388,0,0,0,4,0,1,6,1460.0,0,1.3518152770799376,clean,0
d9702724-6007-47d5-b339-0df3bf9d7ec7,2024-08-31 04:35:51,INV-ap3711,50174394574,84675823461,Thoothukudi,2601,general merchandise,2539.39,LTR,9280.65,2680.85,5564.12,5564.12,1.0557,2.1911,JP,0.1,INTUT1,0,0,9280.65,BOL-2304peHb,True,True,True,,0,0,2,0,0,3,DP,HDFC Bank,894984,-51.82,3.461837,0,0,0,2,1,20,2,2190.0,0,2.2797455878417074,misdescription,1
001e47b7-a4b7-4ba4-9448-fb6143a6b0a8,2025-06-29 14:31:55,INV-bk9342,42667048062,27739858588,Coimbatore,8517,Managed optimal project goods,1947.27,KG,3051.72,26123.21,26123.21,26123.21,13.4153,13.4153,IR,0.98,INICJ4,0,0,3051.72,BOL-3878JvLr,True,True,True,,0,1,2,0,0,2,CAD,City Union Bank,465001,0.0,0.11682,0,0,0,4,0,18,2,2190.0,0,2.4901650554252317,clean,0
60ce2b87-e5fd-4b98-b9aa-554dae0fb21f,2024-11-04 15:30:15,INV-fu5544,83965520324,69585490245,Erode,8703,Open-source responsive definition goods,5260.37,KG,14119.71,81329319.29,81329319.29,81329319.29,15460.771,15460.771,MM,0.85,INNSA1,0,0,14119.71,BOL-6910UaSz,True,,True,,0,1,2,0,0,2,CAD,Indian Overseas Bank,169375,0.0,0.000174,0,0,0,4,0,3,8,5110.0,0,2.6317859972271735,clean,0
e7dd0447-127e-4416-a414-6a497a485f05,2024-08-05 22:49:33,INV-XP1908,42922671054,36539041495,Salem,6204,Ameliorated background emulation goods,5349.52,MTR,11580.86,32972.42,32972.42,32972.42,6.1636,6.1636,HK,0.45,INNSA1,0,0,11580.86,BOL-7135WiNI,True,True,True,SG,0,0,4,0,0,0,CAD,State Bank of India,207698,0.0,0.351229,0,0,0,4,0,2,3,0.0,0,1.3754856640741326,clean,0
e0187176-5d7e-41d6-a4f4-9a31b5ca91cf,2025-09-12 13:34:19,INV-oZ3925,26109568854,22445334775,Namakkal,6110,Business-focused multi-tasking moderator goods,9548.18,PCS,37535.14,45322.64,45322.64,45322.64,4.7467,4.7467,IR,0.98,INNSA1,0,0,37535.14,BOL-0807qDTv,True,,True,,0,1,2,0,0,0,CAD,Canara Bank,092932,0.0,0.828176,0,0,0,4,0,1,4,1825.0,0,2.6962349353243718,clean,0
8faa6fd3-b9f4-4436-8853-ce6a7e2f43e5,2025-05-11 21:11:28,INV-nx8217,99675665960,90616205666,Tirunelveli,5201,Streamlined object-oriented task-force goods,9870.59,LTR,15948.01,7489.27,7489.27,7489.27,0.7587,0.7587,SY,0.95,INNSA1,0,0,15948.01,BOL-1640aoOW,True,True,True,,0,1,4,0,0,0,LC,HDFC Bank,063711,0.0,2.129449,0,0,0,4,0,0,7,365.0,0,2.148676203124989,clean,0
be3e8a87-d586-40fe-bab8-6b0f06d04c1d,2025-02-09 08:04:31,INV-bA8616,17052858975,46442247391,Coimbatore,6204,Seamless real-time forecast goods,1369.51,KG,5712.91,5569.01,5569.01,5569.01,4.0664,4.0664,IR,0.98,INICJ4,0,0,5712.91,BOL-4026LTqJ,True,True,True,,0,1,3,0,0,0,DP,State Bank of India,825860,0.0,1.025841,0,0,0,4,0,2,5,4380.0,0,2.5403681952327646,clean,0
e91528ca-81a3-46f6-ab1e-83ff40139bb6,2025-08-23 13:11:49,INV-Gz1984,68144729673,52532885894,Namakkal,8471,Realigned encompassing encoding goods,57.91,PCS,147.23,4847.88,4847.88,4847.88,83.7163,83.7163,CN,0.1,INNSA1,0,0,147.23,BOL-8974uwJP,True,True,True,,0,1,0,0,0,1,TT,City Union Bank,837206,0.0,0.030369,0,0,0,4,0,12,4,2190.0,0,1.2956125824412894,clean,0
895f22f4-3142-4bfa-bd94-14904e9b875f,2024-06-06 13:14:59,INV-bk5328,59718783461,89782354300,Virudhunagar,0901,Assimilated context-sensitive throughput goods,6558.02,MTR,21845.13,15683.64,15683.64,15683.64,2.3915,2.3915,IR,0.98,INNSA1,0,0,21845.13,BOL-2772azuk,True,True,True,,0,1,1,0,0,0,CAD,Federal Bank,001325,0.0,1.392861,0,0,0,4,0,1,1,730.0,0,2.4567257166356415,clean,0
4dc281bc-bb25-4fe3-aa29-5a3b4c3a8740,2026-03-08 16:13:26,INV-cL5711,42667048062,76312545435,Coimbatore,8542,e-enable holistic partnerships products,8048.94,NOS,17140.94,313000.0,1041462.8,1041462.8,38.8381,129.3913,DE,0.1,INICJ4,0,0,17140.94,BOL-5199tLxR,True,True,True,,0,1,1,0,0,1,DP,City Union Bank,465001,-69.98,0.054833,1,0,0,4,0,1,3,2190.0,0,2.4901650554252317,under_invoicing,1
b5f35b87-d5e1-46bb-9dd6-8352238bf407,2024-09-10 00:31:15,INV-sE5618,29743740840,44311789356,Dharmapuri,3004,Polarized 6thgeneration circuit goods,6710.63,KG,18829.29,249914.44,249914.44,249914.44,37.2416,37.2416,SY,0.95,INNSA1,0,0,18829.29,BOL-2895WSgu,True,True,True,,0,0,2,0,0,1,DP,Bank of Baroda,150908,0.0,0.075343,0,0,0,4,0,1,2,4745.0,0,2.6239337854925853,clean,0
b283dde7-b1e6-4c16-8528-9cd2485d1a3b,2025-09-05 13:31:16,INV-BZ5189,63062081049,47793232359,Krishnagiri,0803,deploy web-enabled schemas products,8303.13,PCS,27086.12,1204.33,3873.35,3873.35,0.145,0.4665,AE,0.5,INNSA1,0,0,27086.12,BOL-7321Fkhg,True,True,True,HK,0,0,1,0,0,4,DA,Indian Bank,528827,-68.91,22.490662,0,0,0,4,0,2,1,2920.0,0,0.546506414542251,under_invoicing,1
dbc482d6-3608-43f4-938d-88825de061b1,2025-10-07 00:51:46,INV-AC4261,14408744735,43476287073,Perambalur,6204,Synergistic mobile instruction set goods,8758.67,LTR,42498.56,29696.47,29696.47,29696.47,3.3905,3.3905,MM,0.85,INNSA1,0,0,42498.56,BOL-8285WogY,True,True,True,,0,1,3,0,0,2,CAD,Bank of Baroda,615591,0.0,1.431098,0,0,0,5,0,0,2,1095.0,0,1.4125388352172799,clean,0
ab860b05-450d-44b2-9a4f-3c84ab3a999a,2025-12-07 05:09:30,INV-np9194-DUP,51855282703,74155854173,Tiruppur,2709,transition clicks-and-mortar models products,7680.17,NOS,26472.75,2997.11,2997.11,2997.11,0.3902,0.3902,PK,0.9,INITP6,0,0,26472.75,BOL-2722mwZW,True,True,True,,0,1,2,0,0,3,LC,HDFC Bank,301491,0.0,8.83276,0,0,1,4,0,0,2,730.0,0,1.5088987788455326,duplicate_invoice,1
c5b11094-991f-4fdd-a0da-a2dea186eb60,2025-10-04 02:50:03,INV-Jt6718,36539041495,23338896486,Chennai,6110,Multi-tiered zero administration framework goods,5273.33,NOS,8086.91,24834.61,24834.61,24834.61,4.7095,4.7095,PK,0.9,INNSA1,0,0,8086.91,BOL-0452GSKp,True,True,True,,0,1,2,0,0,2,TT,State Bank of India,007734,0.0,0.325631,0,0,0,5,1,3,2,2555.0,0,0.8521138372640439,clean,0
a9c549b9-4397-418d-b4db-1458727b39f0,2026-03-20 08:42:30,INV-oR9805,80563442255,19138603674,Madurai,8542,drive virtual solutions products,5849.83,NOS,4712.11,827527.43,827527.43,827527.43,141.4617,141.4617,VN,0.4,INMAA4,0,0,4712.11,BOL-3345CBMT,True,True,True,,1,1,3,0,0,5,LC,State Bank of India,137454,0.0,0.005694,0,0,0,4,0,9,8,2920.0,0,2.7585601542033915,round_tripping,1
6bb2cac8-e12b-42c5-8233-b4e856bee957,2024-05-31 21:41:06,INV-zS1404,61399737254,11709513944,Ranipet,8517,Visionary incremental middleware goods,3363.22,KG,2409.4,176377.13,176377.13,176377.13,52.443,52.443,IR,0.98,INNSA1,0,0,2409.4,BOL-1370ZOGC,True,True,True,,0,1,3,0,0,2,CAD,HDFC Bank,211437,0.0,0.01366,0,0,0,4,0,20,1,1460.0,0,0.9441530973019728,clean,0
51b5cd68-da82-43ee-917c-274bc6c8e878,2024-12-11 08:27:02,INV-tZ2953,32306033050,21339124419,Tiruppur,6403,Cloned global middleware goods,6790.16,LTR,15769.1,50446.58,50446.58,50446.58,7.4294,7.4294,MM,0.85,INITP6,0,0,15769.1,BOL-2119xVil,True,True,True,,0,1,3,0,0,0,DP,Union Bank of India,933079,0.0,0.31259,0,0,0,4,0,0,5,3650.0,0,1.2412407645392693,clean,0
34ef2ef8-783f-4c68-b602-d51fa52f3d9e,2025-06-15 06:48:49,INV-xg6728,95384057141,89733604756,Namakkal,0803,Streamlined incremental Internet solution goods,9756.16,LTR,16940.4,4401.49,4401.49,4401.49,0.4511,0.4511,VN,0.4,INNSA1,0,0,16940.4,BOL-9319qmMY,True,True,True,,0,1,0,0,0,2,CAD,Indian Bank,312809,0.0,3.848788,0,0,0,5,0,4,4,3285.0,0,1.5532128056163228,clean,0
222c9c5f-87e4-4b81-bb84-2df034db9ec6,2024-04-22 15:28:07,INV-BE0604,17555348813,75884096792,Krishnagiri,8542,engineer dynamic platforms products,40.2,MTR,21.16,2148.39,9141.49,9141.49,53.444,227.4062,HK,0.45,INNSA1,0,0,21.16,BOL-1807NHRz,True,True,True,OM,0,1,3,0,0,4,CAD,Bank of Baroda,030943,-76.5,0.009851,0,0,0,4,0,11,2,1095.0,0,1.8049166193099337,under_invoicing,1
49942c0d-9b90-43fe-ae87-75fce1221fee,2024-10-14 00:24:15,INV-YH7443,12256350866,32514652874,Salem,0803,monetize wireless infrastructures products,5533.89,MTR,4403.37,702.65,2664.85,2664.85,0.127,0.4816,BD,0.35,INNSA1,0,0,4403.37,BOL-9730jZDz,True,True,True,,0,0,0,0,0,0,LC,Punjab National Bank,980285,-73.63,6.266825,0,0,0,4,0,3,7,365.0,0,2.3134633609781163,under_invoicing,1
f2a61078-aeea-49b2-b469-42b7c9f323f5,2025-08-16 19:47:14,INV-RG7107,71665316391,98373230554,Namakkal,7108,Devolved multimedia toolset goods,2804.48,KG,8310.21,153571842.58,153571842.58,153571842.58,54759.5575,54759.5575,SY,0.95,INNSA1,0,0,8310.21,BOL-0335jPiP,True,True,True,,0,1,1,0,0,0,DP,Canara Bank,352996,0.0,5.4e-05,0,0,0,4,0,5,1,1460.0,0,1.579684953265193,clean,0
c3da601c-9831-45e1-ae26-b5ae66a9b414,2025-09-13 15:34:49,INV-Ct2861,26742510916,96627943611,Tirunelveli,0901,Configurable modular matrices goods,2926.12,LTR,14076.65,8934.84,8934.84,8934.84,3.0535,3.0535,IR,0.98,INNSA1,0,0,14076.65,BOL-7027tQsH,True,True,True,,0,0,0,0,0,1,LC,City Union Bank,593111,0.0,1.57548,0,0,0,4,0,2,8,4745.0,0,2.7086978984849543,clean,0
131ebda5-183e-41b8-945e-9ebcab4dcbb0,2026-02-15 08:22:43,INV-oK6756,80142716391,42877111514,Salem,3004,Multi-lateral multimedia productivity goods,9109.26,PCS,16021.38,201739.25,201739.25,201739.25,22.1466,22.1466,SG,0.1,INNSA1,0,0,16021.38,BOL-3052bmFt,True,True,True,SA,0,1,2,0,0,1,DP,State Bank of India,949924,0.0,0.079416,0,0,0,4,0,4,2,1825.0,0,1.0838304368099083,clean,0
c0af7969-7241-49be-bfa0-c0c28d85df05,2025-09-03 08:32:02,INV-sp7817,26404430501,45821600549,Ranipet,0803,Multi-channeled tertiary moratorium goods,7056.55,KG,22043.75,3655.74,3655.74,3655.74,0.5181,0.5181,US,0.1,INNSA1,0,0,22043.75,BOL-5285jGbx,True,True,True,,0,1,3,0,0,2,CAD,Federal Bank,661622,0.0,6.029893,0,0,0,4,0,4,3,2190.0,0,0.8494830531331475,clean,0
5d37e93c-45f4-46f9-b60c-767c8618a763,2025-07-04 14:05:50,INV-Jb1156,38252321538,54435060638,Vellore,8703,Automated bandwidth-monitored alliance goods,6625.56,PCS,16383.1,67037776.63,67037776.63,67037776.63,10118.0597,10118.0597,BD,0.35,INNSA1,0,0,16383.1,BOL-2550eSRp,True,True,True,,0,1,2,0,0,2,CAD,Axis Bank,939768,0.0,0.000244,0,0,0,4,0,3,6,1095.0,0,2.5249309628484533,clean,0
02ae0202-53d8-43b4-a79e-aa9c4519a014,2025-12-27 03:52:18,INV-Kq0232,21258314751,86135122787,Sivaganga,7108,Reduced tertiary methodology goods,3274.35,MTR,8490.17,180829865.17,180829865.17,180829865.17,55226.1135,55226.1135,KP,1.0,INNSA1,0,0,8490.17,BOL-0323ogCq,True,True,True,,0,1,3,0,0,0,LC,City Union Bank,856689,0.0,4.7e-05,0,0,0,4,1,16,1,2555.0,0,1.4180348346097695,clean,0
8e7e495e-c808-484e-9d63-7bc54246c171,2025-09-15 06:50:37,INV-qA9131,25576243691,30737619682,Perambalur,0901,Operative zero administration ability goods,8704.24,NOS,16334.61,28210.07,28210.07,28210.07,3.241,3.241,KP,1.0,INNSA1,0,0,16334.61,BOL-5798RtBZ,True,True,True,,0,1,0,0,0,0,DA,HDFC Bank,172040,0.0,0.579035,0,0,0,5,0,4,2,2920.0,0,2.7202272692234453,clean,0
400e5225-b7ef-47ee-8ec4-b888d0b5f5d0,2024-05-16 02:26:59,INV-fn2178,48474629999,75245042600,Tiruchirappalli,2709,deliver B2B users products,9250.69,MTR,45437.65,11425.84,4623.69,4623.69,1.2351,0.4998,LK,0.1,INNSA1,0,0,45437.65,BOL-0387xEtT,True,,True,,0,1,4,0,0,4,DA,Punjab National Bank,904910,147.12,3.976744,0,0,0,4,1,5,1,1460.0,0,2.98025894545617,over_invoicing,1
bb310bf6-b7ae-4471-9ef4-46d46a4fe8be,2025-05-31 18:20:41,INV-Hi1785,38697013992,98799445312,Vellore,2601,Enterprise-wide system-worthy alliance goods,5295.74,KG,22150.06,529.57,529.57,529.57,0.1,0.1,GB,0.1,INNSA1,0,0,22150.06,BOL-2067IgWM,True,True,True,,0,1,3,0,0,1,TT,Federal Bank,934011,0.0,41.826169,0,0,0,4,0,20,5,730.0,0,1.3753819876108968,clean,0
b4b4acf8-bf22-48a1-91e7-c0ac14f04ecd,2026-03-03 06:47:36,INV-jC2154,37741175132,62816364160,Coimbatore,2709,drive next-generation deliverables products,684.39,KG,2285.93,127.47,398.52,398.52,0.1863,0.5823,MM,0.85,INICJ4,0,0,2285.93,BOL-5372vSqD,True,True,True,,0,1,2,0,0,1,TT,Indian Overseas Bank,394097,-68.01,17.932505,0,0,0,4,0,4,1,4015.0,0,0.9562524253777916,under_invoicing,1
70f8ecfa-2d3f-4d29-b7b4-2ee6b6fba5db,2025-07-02 09:01:18,INV-sX0951,17613783406,82852947659,Krishnagiri,7108,User-friendly multi-tasking benchmark goods,228.25,LTR,940.69,12484206.29,12484206.29,12484206.29,54694.9801,54694.9801,LK,0.1,INNSA1,0,0,940.69,BOL-9092uhdI,True,True,True,,0,1,1,0,0,2,DP,Indian Bank,730257,0.0,7.5e-05,0,0,0,4,0,5,1,3285.0,0,0.5255735841512837,clean,0
7baa75d5-524f-4333-9f11-5da2c17ea9ea,2026-03-28 17:37:24,INV-Lu9477,37541702088,12969089526,Salem,6204,Front-line background utilization goods,8021.55,LTR,36276.04,40912.23,40912.23,40912.23,5.1003,5.1003,SY,0.95,INNSA1,0,0,36276.04,BOL-0127mCSD,True,True,True,,0,1,1,0,0,1,LC,Indian Bank,743985,0.0,0.886679,0,0,0,4,0,17,4,1460.0,0,1.5201856640187066,clean,0
517390db-5ace-4401-8e29-0fe64604e861,2025-02-22 04:51:36,INV-nL0181,62534974590,38851791742,Tiruchirappalli,6204,Adaptive real-time support goods,5907.69,MTR,24040.72,22801.79,22801.79,22801.79,3.8597,3.8597,AE,0.5,INNSA1,0,0,24040.72,BOL-2446lcHF,True,True,True,OM,0,1,4,0,0,2,TT,Bank of Baroda,325036,0.0,1.054335,0,0,0,4,1,11,2,4380.0,0,0.8503387774153648,clean,0
02a1d088-33ec-4ece-8f9c-fa27d12d5e4e,2026-02-19 17:42:21,INV-Ak4455,12001514267,47793232359,Madurai,8471,re-intermediate global deliverables products,8060.58,KG,12909.99,186293.95,881960.25,881960.25,23.1117,109.4164,GB,0.1,INMAA4,0,0,12909.99,BOL-4603TeDj,True,True,True,,0,1,2,0,0,5,CAD,Union Bank of India,057021,-78.88,0.069299,0,0,0,4,0,8,1,3285.0,0,2.9120241718494992,under_invoicing,1
2c603ef2-de4e-42bb-84cc-8bb4c3c3e476,2024-04-22 08:55:21,INV-yK1007,99962681041,47645231736,Ranipet,8471,Advanced methodical core goods,8150.0,NOS,36995.96,549835.55,549835.55,549835.55,67.4645,67.4645,KP,1.0,INNSA1,0,0,36995.96,BOL-3717WUXX,True,True,True,,0,0,4,0,0,0,DP,State Bank of India,486983,0.0,0.067285,0,0,0,4,0,11,5,4745.0,0,0.8395303705778723,clean,0
485593da-d6fa-4bab-afab-47280c98d68d,2026-04-07 15:57:20,INV-yt1922,23554302568,27739858588,Erode,3004,Enhanced holistic capability goods,8511.93,NOS,7501.69,329380.22,329380.22,329380.22,38.6963,38.6963,JP,0.1,INNSA1,0,0,7501.69,BOL-9730IYQW,True,True,True,,0,1,1,0,0,2,CAD,ICICI Bank,958825,0.0,0.022775,0,0,0,4,0,0,3,1095.0,0,0.9143843407632785,clean,0
5b3d9470-9d5f-4311-bec1-1392b85d4b80,2024-06-04 19:13:40,INV-yb1698,18124903596,31576501987,Chennai,2601,general cargo,634.73,PCS,0.0,63.47,63.47,63.47,0.1,0.1,PK,0.9,INNSA1,0,0,0.0,,,True,,,0,1,1,0,0,5,TT,Bank of Baroda,459746,0.0,0.0,0,1,0,2,0,3,6,3650.0,0,1.148851798209643,ghost_shipment,1
e0d08174-9636-4f5b-afed-df383634b747,2024-11-10 14:53:13,INV-mC2935,14783688301,26404430501,Tiruchirappalli,8471,mesh global e-markets products,620.03,NOS,2814.74,14366.54,58093.61,58093.61,23.1708,93.6954,HK,0.45,INNSA1,0,0,2814.74,BOL-6873msFI,True,True,True,OM,0,0,3,0,0,0,CAD,City Union Bank,238147,-75.27,0.195923,0,0,0,4,0,1,1,0.0,0,0.9260825211888227,under_invoicing,1
ec5815d6-88d1-4a84-ba78-344837192c50,2024-06-28 21:32:45,INV-Qr4077,42117773685,58337166363,Salem,2601,Synergistic interactive projection goods,3170.37,MTR,6401.67,425.66,425.66,425.66,0.1343,0.1343,SY,0.95,INNSA1,0,0,6401.67,BOL-0025QFXH,True,True,True,,0,1,4,0,0,1,DA,Indian Bank,346847,0.0,15.03929,0,0,0,4,0,17,4,3285.0,0,1.7461601398341329,clean,0
24264b81-ee72-4ff4-9517-6c3fc6dc528d,2025-10-26 23:57:49,INV-Zf5570,24539662181,35758747979,Madurai,8703,incentivize mission-critical web-readiness products,9497.71,PCS,18805.43,303575000.0,91304575.94,91304575.94,31963.0084,9613.3288,CN,0.1,INMAA4,0,0,18805.43,BOL-5012yfWi,True,True,True,,0,1,3,0,0,5,CAD,HDFC Bank,144625,232.49,6.2e-05,1,0,0,4,0,15,3,5110.0,0,1.7112675963939283,over_invoicing,1
17ff2c5b-f29b-4121-9f1e-5719a6bf0f97,2025-03-15 20:18:58,INV-ai4771,81096429290,22495221119,Kancheepuram,0901,re-contextualize strategic networks products,3893.2,KG,5077.7,7000.0,13780.03,13780.03,1.7433,3.5395,KP,1.0,INNSA1,0,0,5077.7,BOL-7119ZBCG,True,True,True,,0,1,1,0,0,0,DA,Indian Bank,782450,-50.75,0.748168,1,0,0,4,0,4,7,2190.0,0,1.7600116698707886,under_invoicing,1
43972cc1-e1d9-4acd-a9a3-f3a55628813e,2025-06-28 20:37:49,INV-oI3579,81348129073,49328459747,Ranipet,8703,Down-sized demand-driven adapter goods,7139.22,NOS,8531.12,113074913.4,113074913.4,113074913.4,15838.556,15838.556,KP,1.0,INNSA1,0,0,8531.12,BOL-9790fRTB,True,True,True,,0,1,0,0,0,2,DA,Punjab National Bank,604513,0.0,7.5e-05,0,0,0,4,0,17,1,4015.0,0,1.2237828032979976,clean,0
aecc088e-b3da-4b9f-8e18-77450795f80c,2025-01-17 20:59:35,INV-qQ7962,29605448361,59347611432,Madurai,2709,expedite efficient bandwidth products,5300.93,LTR,9202.16,1740.39,1740.39,1740.39,0.3283,0.3283,US,0.1,INMAA4,0,0,9202.16,BOL-0426SkDz,True,True,True,,1,1,2,0,0,2,TT,City Union Bank,439751,0.0,5.287412,0,0,0,4,0,6,1,3285.0,0,1.305189651929768,round_tripping,1
919e3b1d-49bf-4d9b-8859-673b951e6f0a,2025-07-11 22:51:52,INV-fS9925,38582260988,80803584462,Krishnagiri,0901,redefine enterprise supply-chains products,3226.15,MTR,5479.82,4898.71,11621.24,11621.24,1.5184,3.6022,SY,0.95,INNSA1,0,0,5479.82,BOL-0285DOwh,True,,True,,0,0,2,0,0,3,TT,ICICI Bank,614378,-57.85,1.118625,0,0,0,4,0,0,4,4015.0,0,2.59076777468944,under_invoicing,1
3f6bab53-8218-45e4-b33e-bc26155bb510,2026-03-18 09:10:43,INV-yI1385,38252321538,89355542271,Vellore,6110,Re-contextualized bi-directional conglomeration goods,1861.07,NOS,2362.19,2717.34,2717.34,2717.34,1.4601,1.4601,PK,0.9,INNSA1,0,0,2362.19,BOL-1766ZOOH,True,True,True,,0,1,3,0,0,2,CAD,Axis Bank,939768,0.0,0.869301,0,0,0,4,0,7,2,1095.0,0,2.5249309628484533,clean,0
25d4dc0d-1de7-491d-9801-abf383be7799,2024-07-01 10:16:00,INV-FL7783,77929441499,16098207257,Erode,6204,Future-proofed coherent secured line goods,804.03,PCS,2816.59,2686.43,2686.43,2686.43,3.3412,3.3412,SY,0.95,INNSA1,0,0,2816.59,BOL-6348HuWu,True,True,True,,0,1,1,0,0,2,TT,Indian Bank,692099,0.0,1.048452,0,0,0,5,0,6,2,1095.0,0,2.8098981207253075,clean,0
a0afd9d2-b70a-46d8-8ff0-48e61b57cfc3,2024-11-18 12:46:48,INV-UL5672,11399827228,68373745204,Tiruchirappalli,0803,Extended multi-tasking approach goods,9602.9,LTR,22005.21,5405.63,5405.63,5405.63,0.5629,0.5629,GB,0.1,INNSA1,0,0,22005.21,BOL-0190wlSS,True,True,True,,0,1,2,0,0,1,CAD,HDFC Bank,560854,0.0,4.070795,0,0,0,4,0,7,5,2555.0,0,1.4924497727117942,clean,0
d723aead-ab3a-4e1e-b93a-181496cdc75f,2025-12-16 05:51:06,INV-oa5319,83514220350,73036138255,Namakkal,3004,Synergized asynchronous alliance goods,9856.81,NOS,5032.7,200544.1,200544.1,200544.1,20.3457,20.3457,SY,0.95,INNSA1,0,0,5032.7,BOL-6917vRlI,True,True,True,,0,1,0,0,0,0,TT,HDFC Bank,197870,0.0,0.025095,0,0,0,4,0,5,2,4745.0,0,1.5588942662213454,clean,0
822127d1-aabf-42d8-a462-6e6906bc1321,2024-10-20 12:52:03,INV-ec9419,56519233534,21036515328,Tirunelveli,7108,Decentralized radical encryption goods,8933.93,LTR,40109.49,438929156.29,438929156.29,438929156.29,49130.6002,49130.6002,KP,1.0,INNSA1,0,0,40109.49,BOL-1103rxps,True,True,True,,0,1,3,0,0,2,DP,Union Bank of India,176836,0.0,9.1e-05,0,0,0,4,0,9,4,2920.0,0,0.9168356193523033,clean,0
ce9934af-c1c9-4fb8-8b73-ffc6464209f4,2024-04-25 01:33:04,INV-dM7850,82925683785,62738732605,Tirunelveli,2709,Enterprise-wide foreground hub goods,6019.28,KG,19242.21,3191.46,3191.46,3191.46,0.5302,0.5302,BD,0.35,INNSA1,0,0,19242.21,BOL-6309LGor,True,True,True,,0,1,4,0,0,0,TT,HDFC Bank,949619,0.0,6.029283,0,0,0,4,0,14,3,3285.0,0,1.8321194534995946,clean,0
ba7d8ee3-1af5-42f2-8b7a-d509e6885a89,2026-01-13 11:38:39,INV-uF3242,21457184248,65087099030,Ranipet,3004,Adaptive national structure goods,4016.99,NOS,13807.06,166879.01,166879.01,166879.01,41.5433,41.5433,IR,0.98,INNSA1,0,0,13807.06,BOL-2229NeiF,True,True,True,,0,1,0,0,0,1,LC,State Bank of India,088288,0.0,0.082737,0,0,0,4,0,2,1,2190.0,0,0.6790783359134847,clean,0
